210,210,0,-0.0185109,0.00167716,0.000870407,0,0.00313748,0.00237448,-0.00405955,2,0.994576,0,0
215,210,0,-0.00342627,0.0011369,0.00123392,0,0.00615583,-0.00350905,-0.00192845,1,0.995416,0,0
220,210,0,0.00105011,0.000542521,0.00146224,0,-0.0158944,-0.00251815,0.0014993,1,0.995234,0,0
225,210,0,0.00807613,0.00188303,0.00259589,0,-0.0337651,-0.000872742,0.00288558,2,0.994702,0,0
230,210,0,0.00688348,-0.0015018,0.000100499,0,-0.0254265,0.0034259,0.00400293,2,0.995809,0,0
235,210,0,0.0189821,0.00231349,-0.002254,0,-0.00961442,0.0019279,0.00149751,1,0.994816,0,0
240,210,0,0.0292965,0.00176072,-0.00235688,0,-0.0151797,-0.00198363,0.000683546,2,0.995104,0,0
245,210,0,0.0322159,0.000921488,-0.00403509,0,-0.00922757,0.00197812,-0.00137079,2,0.995287,0,0
250,210,0,0.0396065,0.000760555,-0.00245038,0,0.0106629,0.00589701,-0.000941455,3,0.99489,0,0
255,210,0,0.0325084,-0.000678897,-0.00372042,0,0.033087,0.0106038,-0.000907779,3,0.99562,0,0
260,210,0,0.0641373,0.0073278,-0.00280472,0,0.0160526,-0.0020125,-0.00811332,2,0.990328,0,0
265,210,0,0.0997726,0.0166825,0.00172793,0,-0.0080207,-0.00266222,-0.0042814,6,0.967052,0,0
270,210,0,0.0906811,0.00139654,-0.00233777,0,-0.0129567,0.00738152,-0.00193435,4,0.98342,0,0
275,210,0,0.0933678,-0.0137711,-0.00277999,0,-0.0141937,0.00614831,0.00165987,3,0.993217,0,0
280,210,0,0.048317,-0.0119085,0.00403359,0,0.0211106,0.00224874,0.00253606,4,0.995823,0,0
285,210,0,0.0274132,-0.00523174,0.00206564,0,0.0246939,-0.00425864,0.0035094,3,0.995913,0,0
290,210,0,0.0224001,0.00124609,-0.000370899,0,0.0150116,-0.000718572,0.0058322,3,0.996313,0,0
295,210,0,0.0156117,0.00209451,-0.00286713,0,-0.00311985,-0.00181582,-0.00054884,3,0.996677,0,0
300,210,0,0.0137821,-0.001724,-0.0019153,0,-0.0106361,0.000623252,-0.00446916,2,0.996207,0,0
305,210,0,-0.00180329,-0.00232208,-0.00106871,0,-0.012225,-0.00248262,-0.00587702,2,0.996139,0,0
310,210,0,0.0153021,0.00155771,-0.00173631,0,-0.00534514,0.000165671,-0.00580686,3,0.99538,0,0
315,210,0,0.00466368,-0.00229174,-0.00204475,0,-0.0172944,-0.00224787,-0.00304514,3,0.995164,0,0
320,210,0,0.00322215,0.00139534,-0.0040217,0,-0.0196205,0.00108562,0.000761747,1,0.995538,0,0
325,210,0,0.0171717,-0.000837088,-0.00422966,0,-0.010565,0.00374006,0.00304043,2,0.995965,0,0
